"Object Label","Object Name","Field Label","Field Name","Namespace","Custom","Type","Calculated","Number of Rows","Number of Rows Populated","Percentage of Rows Populated"
"Static Resource","StaticResource","Size","BodyLength","",False,"int",False,450,450,100.0
"Static Resource","StaticResource","Body","Body","",False,"base64",False,450,450,100.0
"Static Resource","StaticResource","Description","Description","",False,"textarea",False,450,138,30.666666666666664
"Static Resource","StaticResource","Created Date","CreatedDate","",False,"datetime",False,450,450,100.0
"Static Resource","StaticResource","Created By ID","CreatedById","",False,"reference",False,450,450,100.0
"Static Resource","StaticResource","Last Modified Date","LastModifiedDate","",False,"datetime",False,450,450,100.0
"Static Resource","StaticResource","Last Modified By ID","LastModifiedById","",False,"reference",False,450,450,100.0
"Static Resource","StaticResource","System Modstamp","SystemModstamp","",False,"datetime",False,450,450,100.0
"Static Resource","StaticResource","Cache Control","CacheControl","",False,"picklist",False,450,450,100.0
"Survey Invitation","SurveyInvitation","Survey Invitation ID","Id","",False,"id",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Owner ID","OwnerId","",False,"reference",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Deleted","IsDeleted","",False,"boolean",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Name","Name","",False,"string",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Created Date","CreatedDate","",False,"datetime",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Created By ID","CreatedById","",False,"reference",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Last Modified Date","LastModifiedDate","",False,"datetime",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Last Modified By ID","LastModifiedById","",False,"reference",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","System Modstamp","SystemModstamp","",False,"datetime",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Last Viewed Date","LastViewedDate","",False,"datetime",False,46819,3,0.0064076550118541626
"Survey Invitation","SurveyInvitation","Last Referenced Date","LastReferencedDate","",False,"datetime",False,46819,3,0.0064076550118541626
"Survey Invitation","SurveyInvitation","Survey ID","SurveyId","",False,"reference",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Participant ID","ParticipantId","",False,"reference",False,46819,6,0.012815310023708325
"Survey Invitation","SurveyInvitation","Can See Their Response","OptionsAllowParticipantAccessTheirResponse","",False,"boolean",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Can Respond Anonymously","OptionsCollectAnonymousResponse","",False,"boolean",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Let Guests Respond","OptionsAllowGuestUserResponse","",False,"boolean",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Invitation Link","InvitationLink","",False,"url",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Survey Email Branding ID","EmailBrandingId","",False,"reference",False,46819,0,0.0
"Survey Invitation","SurveyInvitation","Invitation Expires On","InviteExpiryDateTime","",False,"datetime",False,46819,0,0.0
"Survey Invitation","SurveyInvitation","Network ID","CommunityId","",False,"reference",False,46819,46818,99.99786411499605
"Survey Invitation","SurveyInvitation","Is Default","IsDefault","",False,"boolean",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","UUID","UUID","",False,"string",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","Response Status","ResponseStatus","",False,"picklist",False,46819,46819,100.0
"Survey Invitation","SurveyInvitation","User ID","UserId","",False,"reference",False,46819,0,0.0
"Survey Invitation","SurveyInvitation","Lead ID","LeadId","",False,"reference",False,46819,0,0.0
"Survey Invitation","SurveyInvitation","Contact ID","ContactId","",False,"reference",False,46819,6,0.012815310023708325
"Survey Invitation","SurveyInvitation","Case","Case__c","",True,"reference",False,46819,45703,97.61635233559025
"Survey Subject","SurveySubject","Object Relationship ID","Id","",False,"id",False,4,4,100.0
"Survey Subject","SurveySubject","Deleted","IsDeleted","",False,"boolean",False,4,4,100.0
"Survey Subject","SurveySubject","Record Name","Name","",False,"string",False,4,4,100.0
"Survey Subject","SurveySubject","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,4,4,100.0
"Survey Subject","SurveySubject","Created Date","CreatedDate","",False,"datetime",False,4,4,100.0
"Survey Subject","SurveySubject","Created By ID","CreatedById","",False,"reference",False,4,4,100.0
"Survey Subject","SurveySubject","Last Modified Date","LastModifiedDate","",False,"datetime",False,4,4,100.0
"Survey Subject","SurveySubject","Last Modified By ID","LastModifiedById","",False,"reference",False,4,4,100.0
"Survey Subject","SurveySubject","System Modstamp","SystemModstamp","",False,"datetime",False,4,4,100.0
"Survey Subject","SurveySubject","Last Viewed Date","LastViewedDate","",False,"datetime",False,4,0,0.0
"Survey Subject","SurveySubject","Last Referenced Date","LastReferencedDate","",False,"datetime",False,4,0,0.0
"Survey Subject","SurveySubject","Parent ID","ParentId","",False,"reference",False,4,4,100.0
"Survey Subject","SurveySubject","Subject ID","SubjectId","",False,"reference",False,4,4,100.0
"Survey Subject","SurveySubject","Survey ID","SurveyId","",False,"reference",False,4,4,100.0
"Survey Subject","SurveySubject","Related Object","SubjectEntityType","",False,"picklist",False,4,4,100.0
"Survey Subject","SurveySubject","Survey Response ID","SurveyResponseId","",False,"reference",False,4,0,0.0
"Survey Subject","SurveySubject","Survey Invitation ID","SurveyInvitationId","",False,"reference",False,4,4,100.0
"Task","Task","Activity ID","Id","",False,"id",False,3805391,3805390,99.99997372149143
"Task","Task","Task Record Type ID","RecordTypeId","",False,"reference",False,3805391,3651144,95.9466188888343
"Task","Task","Name ID","WhoId","",False,"reference",False,3805391,3680017,96.70535826673265
"Task","Task","Related To ID","WhatId","",False,"reference",False,3805391,212501,5.584209349315222
"Task","Task","Relation Count","WhoCount","",False,"int",False,3805391,3805390,99.99997372149143
"Task","Task","Related To Count","WhatCount","",False,"int",False,3805391,3805390,99.99997372149143
"Task","Task","Subject","Subject","",False,"combobox",False,3805391,3805370,99.99944815132005
"Task","Task","Due Date Only","ActivityDate","",False,"date",False,3805391,3803741,99.95664046086196
"Task","Task","Status","Status","",False,"picklist",False,3805391,3805390,99.99997372149143
"Task","Task","Priority","Priority","",False,"picklist",False,3805391,3805390,99.99997372149143
"Task","Task","High Priority","IsHighPriority","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Assigned To ID","OwnerId","",False,"reference",False,3805391,3805390,99.99997372149143
"Task","Task","Description","Description","",False,"textarea",False,3805391,3676113,96.6027669692812
"Task","Task","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,3805391,3805390,99.99997372149143
"Task","Task","Type","Type","",False,"picklist",False,3805391,14455,0.3798558413576949
"Task","Task","Deleted","IsDeleted","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Account ID","AccountId","",False,"reference",False,3805391,3617831,95.07120293289178
"Task","Task","Closed","IsClosed","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Created Date","CreatedDate","",False,"datetime",False,3805391,3805390,99.99997372149143
"Task","Task","Created By ID","CreatedById","",False,"reference",False,3805391,3805390,99.99997372149143
"Task","Task","Last Modified Date","LastModifiedDate","",False,"datetime",False,3805391,3805390,99.99997372149143
"Task","Task","Last Modified By ID","LastModifiedById","",False,"reference",False,3805391,3805390,99.99997372149143
"Task","Task","System Modstamp","SystemModstamp","",False,"datetime",False,3805391,3805390,99.99997372149143
"Task","Task","Archived","IsArchived","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Public","IsVisibleInSelfService","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Call Duration","CallDurationInSeconds","",False,"int",False,3805391,96442,2.53435192336346
"Task","Task","Call Type","CallType","",False,"picklist",False,3805391,87456,2.298213245366902
"Task","Task","Call Result","CallDisposition","",False,"string",False,3805391,11461,0.30117798670360024
"Task","Task","Call Object Identifier","CallObject","",False,"string",False,3805391,0,0.0
"Task","Task","Reminder Date/Time","ReminderDateTime","",False,"datetime",False,3805391,210,0.0055184867993853986
"Task","Task","Reminder Set","IsReminderSet","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Recurrence Activity ID","RecurrenceActivityId","",False,"reference",False,3805391,0,0.0
"Task","Task","Create Recurring Series of Tasks","IsRecurrence","",False,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Recurrence Start","RecurrenceStartDateOnly","",False,"date",False,3805391,0,0.0
"Task","Task","Recurrence End","RecurrenceEndDateOnly","",False,"date",False,3805391,0,0.0
"Task","Task","Recurrence Time Zone","RecurrenceTimeZoneSidKey","",False,"picklist",False,3805391,0,0.0
"Task","Task","Recurrence Type","RecurrenceType","",False,"picklist",False,3805391,0,0.0
"Task","Task","Recurrence Interval","RecurrenceInterval","",False,"int",False,3805391,0,0.0
"Task","Task","Recurrence Day of Week Mask","RecurrenceDayOfWeekMask","",False,"int",False,3805391,0,0.0
"Task","Task","Recurrence Day of Month","RecurrenceDayOfMonth","",False,"int",False,3805391,0,0.0
"Task","Task","Recurrence Instance","RecurrenceInstance","",False,"picklist",False,3805391,0,0.0
"Task","Task","Recurrence Month of Year","RecurrenceMonthOfYear","",False,"picklist",False,3805391,0,0.0
"Task","Task","Repeat This Task","RecurrenceRegeneratedType","",False,"picklist",False,3805391,0,0.0
"Task","Task","Task Subtype","TaskSubtype","",False,"picklist",False,3805391,3805390,99.99997372149143
"Task","Task","Completed Date/Time","CompletedDateTime","",False,"datetime",False,3805391,3766221,98.97067081937178
"Task","Task","Cadence Step Tracker ID","ActionCadenceStepTrackerId","",False,"reference",False,3805391,8999,0.23648029860794856
"Task","Task","DB Activity Type","DB_Activity_Type__c","",True,"string",True,3805391,3805390,99.99997372149143
"Task","Task","Activity Type","CityBase_Activity_Type__c","",True,"picklist",False,3805391,11653,0.3062234603487526
"Task","Task","Solutions Engineer","Solutions_Engineer1__c","",True,"reference",False,3805391,0,0.0
"Task","Task","OC Activity Type","OC_Activity_Type__c","",True,"picklist",False,3805391,39,0.001024861834171574
"Task","Task","Call Disposition","SalesLoft1__Call_Disposition__c","SalesLoft1",True,"string",False,3805391,26212,0.6888122665975718
"Task","Task","Call Duration in Minutes","SalesLoft1__Call_Duration_in_Minutes__c","SalesLoft1",True,"double",True,3805391,3805390,99.99997372149143
"Task","Task","Call Sentiment","SalesLoft1__Call_Sentiment__c","SalesLoft1",True,"string",False,3805391,26829,0.7050261063843374
"Task","Task","SalesLoft Cadence Name","SalesLoft1__SalesLoft_Cadence_Name__c","SalesLoft1",True,"string",False,3805391,45264,1.1894704118446697
"Task","Task","SalesLoft Clicked Count","SalesLoft1__SalesLoft_Clicked_Count__c","SalesLoft1",True,"double",False,3805391,1026,0.026961749791282946
"Task","Task","SalesLoft Connected Count","SalesLoft1__SalesLoft_Connected_Count__c","SalesLoft1",True,"double",True,3805391,4612,0.12119648151793073
"Task","Task","SalesLoft Email Template Title","SalesLoft1__SalesLoft_Email_Template_Title__c","SalesLoft1",True,"string",False,3805391,32311,0.8490848903568647
"Task","Task","Sentiment","Sentiment__c","",True,"picklist",False,3805391,20970,0.5510603246814847
"Task","Task","Maps Base Object","maps__BaseObjectId__c","maps",True,"reference",False,3805391,0,0.0
"Task","Task","Lost To","Lost_To__c","",True,"picklist",False,3805391,3,7.883552570550568e-05
"Task","Task","Contact Type","Contact_Type__c","",True,"picklist",False,3805391,14270,0.3749943172725221
"Task","Task","SalesLoft Replies Count","SalesLoft1__SalesLoft_Replies_Count__c","SalesLoft1",True,"double",False,3805391,2003,0.052635852662709294
"Task","Task","SalesLoft Step Day","SalesLoft1__SalesLoft_Step_Day__c","SalesLoft1",True,"double",False,3805391,45264,1.1894704118446697
"Task","Task","SalesLoft Type","SalesLoft1__SalesLoft_Type__c","SalesLoft1",True,"string",True,3805391,393988,10.353417033886924
"Task","Task","SalesLoft Unique Click Count","SalesLoft1__SalesLoft_Unique_Click_Count__c","SalesLoft1",True,"double",True,3805391,1026,0.026961749791282946
"Task","Task","Initiative","Initiative__c","",True,"picklist",False,3805391,3804378,99.97337987082011
"Task","Task","Result","Result__c","",True,"picklist",False,3805391,249951,6.568339495205618
"Task","Task","SalesLoft Unique Reply Count","SalesLoft1__SalesLoft_Unique_Reply_Count__c","SalesLoft1",True,"double",True,3805391,2003,0.052635852662709294
"Task","Task","SalesLoft Unique View Count","SalesLoft1__SalesLoft_Unique_View_Count__c","SalesLoft1",True,"double",True,3805391,9170,0.2409739235731624
"Task","Task","SalesLoft View Count","SalesLoft1__SalesLoft_View_Count__c","SalesLoft1",True,"double",False,3805391,9170,0.2409739235731624
"Task","Task","Bounced","SL_Bounced__c","",True,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Cadence External Identifier","Cadence_External_Identifier__c","",True,"string",False,3805391,0,0.0
"Task","Task","Cadence ID","SL_Cadence_ID__c","",True,"string",False,3805391,16357,0.42983756465498557
"Task","Task","Log Id","LeanData__Log_Id__c","LeanData",True,"string",False,3805391,0,0.0
"Task","Task","Call End Time","SLCall_End_Time__c","",True,"datetime",False,3805391,14114,0.37089486993583576
"Task","Task","Call Start Time","SLCall_Start_Time__c","",True,"datetime",False,3805391,14328,0.3765184707694952
"Task","Task","Call To","SLCall_To__c","",True,"phone",False,3805391,10945,0.2876182762822533
"Task","Task","Email Message ID","Semail_message_id__c","",True,"textarea",False,3805391,14996,0.3940725144932544
"Task","Task","Email Template ID","SLEmail_Template_ID__c","",True,"string",False,3805391,28880,0.7589233274583347
"Task","Task","Meeting Assigned To","SLMeeting_Assigned_To__c","",True,"string",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting Booked By","SLMeeting_Booked_By__c","",True,"string",False,3805391,0,0.0
"Task","Task","Meeting Cancelled Date","SLMeeting_Cancelled_Date__c","",True,"datetime",False,3805391,0,0.0
"Task","Task","Meeting Date","SLMeeting_Date__c","",True,"date",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting Duration","SLMeeting_Duration__c","",True,"double",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting Name","SLMeeting_Name__c","",True,"string",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting No Show","SLMeeting_No_Show__c","",True,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Meeting Recording URL","SLMeeting_Recording_URL__c","",True,"url",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting Start Time","SLMeeting_Start_Time__c","",True,"datetime",False,3805391,88,0.0023125087540281667
"Task","Task","Meeting Type","SLMeeting_Type__c","",True,"string",False,3805391,0,0.0
"Task","Task","Step ID","SLStep_ID__c","",True,"double",False,3805391,39685,1.0428626125409977
"Task","Task","Step Name","Step_Name__c","",True,"textarea",False,3805391,39685,1.0428626125409977
"Task","Task","Step Type","SLStep_Type__c","",True,"textarea",False,3805391,39685,1.0428626125409977
"Task","Task","Meeting Source","SLMeeting_Source__c","",True,"textarea",False,3805391,0,0.0
"Task","Task","Solutions Engineer(old)","Solutions_Engineer__c","",True,"picklist",False,3805391,0,0.0
"Task","Task","Layer Id","maps__LayerId__c","maps",True,"string",False,3805391,0,0.0
"Task","Task","Maps Advanced Route Waypoint","maps__WA_AdvRouteWaypoint__c","maps",True,"reference",False,3805391,0,0.0
"Task","Task","Account Name","Account_Name__c","",True,"string",True,3805391,212501,5.584209349315222
"Task","Task","Related Account ID","Related_Account_ID__c","",True,"string",True,3805391,212501,5.584209349315222
"Task","Task","Parent Event URL","Parent__c","",True,"url",False,3805391,0,0.0
"Task","Task","ActivityDate","ActivityDueDate_bf__c","",True,"date",True,3805391,3803741,99.95664046086196
"Task","Task","AssignedInactive","AssignedInactive_bf__c","",True,"boolean",True,3805391,3805390,99.99997372149143
"Task","Task","AssignedOwnerId","AssignedOwnerId_bf__c","",True,"string",True,3805391,3805390,99.99997372149143
"Task","Task","Assigned to Profile Name","Assigned_to_Profile_Name_bf__c","",True,"string",True,3805391,3751512,98.5841402368377
"Task","Task","Data Quality Score","Data_Quality_Score_bf__c","",True,"double",True,3805391,3805390,99.99997372149143
"Task","Task","Activity Type","Interaction_Type_bf__c","",True,"string",True,3805391,3805390,99.99997372149143
"Task","Task","Unique Activity #","Unique_Activity_bf__c","",True,"double",True,3805391,3805390,99.99997372149143
"Task","Task","Account Industry","Account_Industry_bf__c","",True,"string",False,3805391,67,0.001760660074089627
"Task","Task","Account Market Type","Account_Market_Type_bf__c","",True,"string",False,3805391,69,0.0018132170912266308
"Task","Task","Account Sector","Account_Sector_bf__c","",True,"picklist",False,3805391,72,0.0018920526169321364
"Task","Task","Assigned to Department","Assigned_to_Department__c","",True,"string",True,3805391,378278,9.940581664275761
"Task","Task","Bounced","Bounced_bf__c","",True,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Gong Selected Process","Gong_Gong_Selected_Process_bf__c","",True,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Referenceable","Referenceable_bf__c","",True,"boolean",False,3805391,3805390,99.99997372149143
"Task","Task","Related Account","Related_Account_bf__c","",True,"reference",False,3805391,76,0.001997166651206144
"Task","Task","Related Contact","Related_Contact_bf__c","",True,"reference",False,3805391,40,0.0010511403427400758
"Task","Task","Task Type","Task_Type_bf__c","",True,"picklist",False,3805391,4810,0.12639962621449413
"Task","Task","MQC Date","MQC_Date_bf__c","",True,"date",True,3805391,17,0.00044673464566453227
"Task","Task","Marketing Nurture Date","Marketing_Nurture_Date_bf__c","",True,"date",True,3805391,4,0.00010511403427400758
"Task","Task","MQC Activity","MQC_Activity_bf__c","",True,"boolean",True,3805391,3805390,99.99997372149143
"Task","Task","Pre Marketing Nurture Activity","Pre_Marketing_Nurture_Activity_bf__c","",True,"boolean",True,3805391,3805390,99.99997372149143
"Task","Task","Bonfire ID","Bonfire_ID__c","",True,"string",False,3805391,1255,0.03297952825346988
"Task","Task","Activity ID-18","Activity_ID_18__c","",True,"string",True,3805391,3805390,99.99997372149143
"Task","Task","Products","Products__c","",True,"textarea",False,3805391,0,0.0
"Territory","Territory2","Territory ID","Id","",False,"id",False,190,190,100.0
"Territory","Territory2","Territory Label","Name","",False,"string",False,190,190,100.0
"Territory","Territory2","Territory Type ID","Territory2TypeId","",False,"reference",False,190,190,100.0
"Territory","Territory2","Territory Model ID","Territory2ModelId","",False,"reference",False,190,190,100.0
"Territory","Territory2","Parent Territory ID","ParentTerritory2Id","",False,"reference",False,190,176,92.63157894736842
"Territory","Territory2","Territory Description","Description","",False,"string",False,190,22,11.578947368421053
"Territory","Territory2","User ID","ForecastUserId","",False,"reference",False,190,0,0.0
"Territory","Territory2","Account Access Level","AccountAccessLevel","",False,"picklist",False,190,190,100.0
"Territory","Territory2","Opportunity Access Level","OpportunityAccessLevel","",False,"picklist",False,190,190,100.0
"Territory","Territory2","Case Access Level","CaseAccessLevel","",False,"picklist",False,190,190,100.0
"Territory","Territory2","Contact Access Level","ContactAccessLevel","",False,"picklist",False,190,190,100.0
"Territory","Territory2","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,190,190,100.0
"Territory","Territory2","Last Modified Date","LastModifiedDate","",False,"datetime",False,190,190,100.0
"Territory","Territory2","Last Modified By ID","LastModifiedById","",False,"reference",False,190,190,100.0
"Territory","Territory2","System Modstamp","SystemModstamp","",False,"datetime",False,190,190,100.0
"Territory","Territory2","Developer Name","DeveloperName","",False,"string",False,190,190,100.0
"Territory","Territory2","Population","Population__c","",True,"double",False,190,1,0.5263157894736842
"Territory","Territory2","Number of Prospects","Number_of_Prospects__c","",True,"double",False,190,0,0.0
"Territory Model","Territory2Model","Territory Model ID","Id","",False,"id",False,2,2,100.0
"Territory Model","Territory2Model","Deleted","IsDeleted","",False,"boolean",False,2,2,100.0
"Territory Model","Territory2Model","Label","Name","",False,"string",False,2,2,100.0
"Territory Model","Territory2Model","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,2,2,100.0
"Territory Model","Territory2Model","Created Date","CreatedDate","",False,"datetime",False,2,2,100.0
"Territory Model","Territory2Model","Created By ID","CreatedById","",False,"reference",False,2,2,100.0
"Territory Model","Territory2Model","Last Modified Date","LastModifiedDate","",False,"datetime",False,2,2,100.0
"Territory Model","Territory2Model","Last Modified By ID","LastModifiedById","",False,"reference",False,2,2,100.0
"Territory Model","Territory2Model","System Modstamp","SystemModstamp","",False,"datetime",False,2,2,100.0
"Territory Model","Territory2Model","Description","Description","",False,"textarea",False,2,0,0.0
"Territory Model","Territory2Model","Activated Date","ActivatedDate","",False,"datetime",False,2,1,50.0
"Territory Model","Territory2Model","Deactivated Date","DeactivatedDate","",False,"datetime",False,2,0,0.0
"Territory Model","Territory2Model","State","State","",False,"picklist",False,2,2,100.0
"Territory Model","Territory2Model","Developer Name","DeveloperName","",False,"string",False,2,2,100.0
"Territory Model","Territory2Model","Last successful model realign date","LastRunRulesEndDate","",False,"datetime",False,2,2,100.0
"Territory Model","Territory2Model","Clone source","IsCloneSource","",False,"boolean",False,2,2,100.0
"Territory Model","Territory2Model","Last successful opportunity territory assignment date","LastOppTerrAssignEndDate","",False,"datetime",False,2,0,0.0
"Territory Model","Territory2Model","Whether the job that archives deleted sharing groups has finished for a territory model","IsSharingGroupDeleteDone","",False,"boolean",False,2,2,100.0
"Territory Model","Territory2Model","Whether the job that archives  opportunity unassignment PK chunking has finished for a territory model","IsOppUnassignmentDone","",False,"boolean",False,2,2,100.0
"Territory Type","Territory2Type","Territory Type ID","Id","",False,"id",False,7,7,100.0
"Territory Type","Territory2Type","Deleted","IsDeleted","",False,"boolean",False,7,7,100.0
"Territory Type","Territory2Type","Developer Name","DeveloperName","",False,"string",False,7,7,100.0
"Territory Type","Territory2Type","Master Language","Language","",False,"picklist",False,7,7,100.0
"Territory Type","Territory2Type","Label","MasterLabel","",False,"string",False,7,7,100.0
"Territory Type","Territory2Type","Created Date","CreatedDate","",False,"datetime",False,7,7,100.0
"Territory Type","Territory2Type","Created By ID","CreatedById","",False,"reference",False,7,7,100.0
"Territory Type","Territory2Type","Last Modified Date","LastModifiedDate","",False,"datetime",False,7,7,100.0
"Territory Type","Territory2Type","Last Modified By ID","LastModifiedById","",False,"reference",False,7,7,100.0
"Territory Type","Territory2Type","System Modstamp","SystemModstamp","",False,"datetime",False,7,7,100.0
"Territory Type","Territory2Type","Description","Description","",False,"textarea",False,7,1,14.285714285714285
"Territory Type","Territory2Type","Priority","Priority","",False,"int",False,7,7,100.0
"Time Slot","TimeSlot","Time Slot ID","Id","",False,"id",False,695,695,100.0
"Time Slot","TimeSlot","Deleted","IsDeleted","",False,"boolean",False,695,695,100.0
"Time Slot","TimeSlot","Name","TimeSlotNumber","",False,"string",False,695,695,100.0
"Time Slot","TimeSlot","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,695,695,100.0
"Time Slot","TimeSlot","Created Date","CreatedDate","",False,"datetime",False,695,695,100.0
"Time Slot","TimeSlot","Created By ID","CreatedById","",False,"reference",False,695,695,100.0
"Time Slot","TimeSlot","Last Modified Date","LastModifiedDate","",False,"datetime",False,695,695,100.0
"Time Slot","TimeSlot","Last Modified By ID","LastModifiedById","",False,"reference",False,695,695,100.0
"Time Slot","TimeSlot","System Modstamp","SystemModstamp","",False,"datetime",False,695,695,100.0
"Time Slot","TimeSlot","Last Viewed Date","LastViewedDate","",False,"datetime",False,695,0,0.0
"Time Slot","TimeSlot","Last Referenced Date","LastReferencedDate","",False,"datetime",False,695,0,0.0
"Time Slot","TimeSlot","Operating Hour ID","OperatingHoursId","",False,"reference",False,695,695,100.0
"Time Slot","TimeSlot","Day of Week","DayOfWeek","",False,"picklist",False,695,695,100.0
"Time Slot","TimeSlot","Type","Type","",False,"picklist",False,695,695,100.0
"Time Slot","TimeSlot","Start Time","StartTime","",False,"time",False,695,695,100.0
"Time Slot","TimeSlot","End Time","EndTime","",False,"time",False,695,695,100.0
"Goal","TodayGoal","Goal ID","Id","",False,"id",False,4,4,100.0
"Goal","TodayGoal","Owner ID","OwnerId","",False,"reference",False,4,4,100.0
"Goal","TodayGoal","Deleted","IsDeleted","",False,"boolean",False,4,4,100.0
"Goal","TodayGoal","Name","Name","",False,"string",False,4,4,100.0
"Goal","TodayGoal","Currency ISO Code","CurrencyIsoCode","",False,"picklist",False,4,4,100.0
"Goal","TodayGoal","Created Date","CreatedDate","",False,"datetime",False,4,4,100.0
"Goal","TodayGoal","Created By ID","CreatedById","",False,"reference",False,4,4,100.0
"Goal","TodayGoal","Last Modified Date","LastModifiedDate","",False,"datetime",False,4,4,100.0
"Goal","TodayGoal","Last Modified By ID","LastModifiedById","",False,"reference",False,4,4,100.0
"Goal","TodayGoal","System Modstamp","SystemModstamp","",False,"datetime",False,4,4,100.0
"Goal","TodayGoal","Value","Value","",False,"currency",False,4,4,100.0
"Goal","TodayGoal","User ID","UserId","",False,"reference",False,4,4,100.0
"Topic","Topic","Topic ID","Id","",False,"id",False,65,65,100.0
"Topic","Topic","Network ID","NetworkId","",False,"reference",False,65,11,16.923076923076923
"Topic","Topic","Name","Name","",False,"string",False,65,65,100.0
"Topic","Topic","Description","Description","",False,"string",False,65,0,0.0
"Topic","Topic","Created Date","CreatedDate","",False,"datetime",False,65,65,100.0
"Topic","Topic","Created By ID","CreatedById","",False,"reference",False,65,65,100.0
"Topic","Topic","Talking About","TalkingAbout","",False,"int",False,65,65,100.0
"Topic","Topic","Enabled For","ManagedTopicType","",False,"string",False,65,7,10.76923076923077
"Topic","Topic","System Modstamp","SystemModstamp","",False,"datetime",False,65,65,100.0
"User","User","User ID","Id","",False,"id",False,1827,1827,100.0
"User","User","Username","Username","",False,"string",False,1827,1827,100.0
"User","User","Last Name","LastName","",False,"string",False,1827,1827,100.0
"User","User","First Name","FirstName","",False,"string",False,1827,1817,99.45265462506842
"User","User","Suffix","Suffix","",False,"string",False,1827,0,0.0
"User","User","Full Name","Name","",False,"string",False,1827,1827,100.0
"User","User","Company Name","CompanyName","",False,"string",False,1827,724,39.62780514504652
"User","User","Division","Division","",False,"string",False,1827,477,26.108374384236456
"User","User","Department","Department","",False,"string",False,1827,656,35.90585659551177
"User","User","Title","Title","",False,"string",False,1827,1151,62.99945265462507
"User","User","Street","Street","",False,"textarea",False,1827,373,20.415982484948003
"User","User","City","City","",False,"string",False,1827,526,28.790366721401206
"User","User","State/Province","State","",False,"string",False,1827,588,32.18390804597701
"User","User","Zip/Postal Code","PostalCode","",False,"string",False,1827,361,19.759168035030104
"User","User","Country","Country","",False,"string",False,1827,1666,91.18773946360153
"User","User","State/Province Code","StateCode","",False,"picklist",False,1827,588,32.18390804597701
"User","User","Country Code","CountryCode","",False,"picklist",False,1827,1666,91.18773946360153
"User","User","Latitude","Latitude","",False,"double",False,1827,0,0.0
"User","User","Longitude","Longitude","",False,"double",False,1827,0,0.0
"User","User","Geocode Accuracy","GeocodeAccuracy","",False,"picklist",False,1827,0,0.0
"User","User","Address","Address","",False,"address",False,1827,1666,91.18773946360153
"User","User","Email","Email","",False,"email",False,1827,1827,100.0
"User","User","AutoBcc","EmailPreferencesAutoBcc","",False,"boolean",False,1827,1827,100.0
"User","User","AutoBccStayInTouch","EmailPreferencesAutoBccStayInTouch","",False,"boolean",False,1827,1827,100.0
"User","User","StayInTouchReminder","EmailPreferencesStayInTouchReminder","",False,"boolean",False,1827,1827,100.0
"User","User","Email Sender Address","SenderEmail","",False,"email",False,1827,4,0.21893814997263275
"User","User","Email Sender Name","SenderName","",False,"string",False,1827,9,0.49261083743842365
"User","User","Email Signature","Signature","",False,"textarea",False,1827,48,2.6272577996715927
"User","User","Stay-in-Touch Email Subject","StayInTouchSubject","",False,"string",False,1827,0,0.0
"User","User","Stay-in-Touch Email Signature","StayInTouchSignature","",False,"textarea",False,1827,0,0.0
"User","User","Stay-in-Touch Email Note","StayInTouchNote","",False,"string",False,1827,0,0.0
